132.864990234375	143.31814575195312
133.2106475830078	143.31814575195312
133.5229949951172	143.31822204589844
133.87486267089844	143.31846618652344
134.4376220703125	143.31918334960938
134.7560272216797	143.31976318359375
134.98890686035156	143.3202667236328
135.63790893554688	143.32205200195312
135.8632354736328	143.3227996826172
136.17800903320312	143.323974609375
136.61961364746094	143.3258514404297
137.18020629882812	143.32862854003906
137.50601196289062	143.33042907714844
137.83804321289062	143.33241271972656
138.16844177246094	143.33453369140625
138.6085205078125	143.3375244140625
139.05174255371094	143.3407745361328
139.37582397460938	143.34326171875
139.6995391845703	143.34584045410156
139.92410278320312	143.34767150878906
140.2503662109375	143.35040283203125
140.90965270996094	143.35610961914062
141.2440185546875	143.35910034179688
141.68209838867188	143.3630828857422
141.894775390625	143.36502075195312
142.55833435058594	143.3711395263672
142.87503051757812	143.37408447265625
143.1889190673828	143.37698364257812
143.82508850097656	143.38284301757812
144.13812255859375	143.38571166992188
144.467529296875	143.38870239257812
145.0902557373047	143.39427185058594
145.42047119140625	143.39718627929688
145.9537353515625	143.4018096923828
146.28382873535156	143.40463256835938
146.71316528320312	143.40823364257812
147.26243591308594	143.4127655029297
147.59837341308594	143.41551208496094
147.928955078125	143.41815185546875
148.37600708007812	143.42169189453125
148.82240295410156	143.42518615722656
149.04566955566406	143.4269256591797
149.27081298828125	143.4286651611328
149.49256896972656	143.4303741455078
149.84234619140625	143.43309020996094
150.29623413085938	143.43655395507812
150.62945556640625	143.43910217285156
150.96974182128906	143.44171142578125
151.19186401367188	143.4434356689453
151.51734924316406	143.44593811035156
152.06532287597656	143.45022583007812
152.3907928466797	143.45278930664062
152.71847534179688	143.4553985595703
153.37632751464844	143.46072387695312
153.7054901123047	143.46343994140625
154.03713989257812	143.46621704101562
154.25941467285156	143.46810913085938
155.0321502685547	143.47482299804688
155.2581024169922	143.47683715820312
155.57899475097656	143.47972106933594
155.91482543945312	143.48280334472656
156.14016723632812	143.48489379882812
156.82814025878906	143.49142456054688
157.0515594482422	143.49359130859375
157.49215698242188	143.49794006347656
157.94912719726562	143.50253295898438
158.17916870117188	143.50489807128906
158.5108184814453	143.50833129882812
158.8312530517578	143.51168823242188
159.4061279296875	143.517822265625
159.64833068847656	143.5204620361328
159.98684692382812	143.52415466308594
160.31060791015625	143.52772521972656
