33.81891632080078	146.81814575195312
34.358551025390625	146.81814575195312
35.569854736328125	146.81814575195312
37.3636360168457	146.81814575195312
38.70563507080078	146.81814575195312
40.85214614868164	146.81814575195312
43.35137939453125	146.81814575195312
45.39601516723633	146.81813049316406
46.920223236083984	146.818115234375
48.661155700683594	146.81809997558594
49.77080154418945	146.81809997558594
51.02811813354492	146.818115234375
52.26365661621094	146.818115234375
54.12839126586914	146.818115234375
56.26932907104492	146.81814575195312
58.00979995727539	146.81814575195312
59.533992767333984	146.8181610107422
61.69050216674805	146.8180694580078
62.978294372558594	146.81797790527344
64.500244140625	146.81787109375
66.31696319580078	146.8177490234375
68.67341613769531	146.81771850585938
70.00051879882812	146.81771850585938
71.18421936035156	146.8177032470703
73.06636810302734	146.81768798828125
74.39016723632812	146.81773376464844
75.47572326660156	146.8177947998047
77.4848403930664	146.81793212890625
79.2056655883789	146.8180694580078
81.13978576660156	146.81820678710938
83.30096435546875	146.8183135986328
84.39390563964844	146.8183135986328
86.02946472167969	146.81834411621094
87.95167541503906	146.8183135986328
89.63306427001953	146.81822204589844
91.42971801757812	146.818115234375
92.6869125366211	146.8180389404297
94.07295989990234	146.81793212890625
95.1828384399414	146.81787109375
96.85714721679688	146.81773376464844
98.54006958007812	146.817626953125
100.50043487548828	146.81761169433594
102.30643463134766	146.8175811767578
103.14156341552734	146.817626953125
104.94898223876953	146.81771850585938
106.32472229003906	146.8177947998047
107.83431243896484	146.81788635253906
109.35501098632812	146.81797790527344
110.74164581298828	146.81808471679688
113.0654067993164	146.81825256347656
114.84859466552734	146.81838989257812
116.22412872314453	146.8184051513672
117.730224609375	146.81842041015625
119.10538482666016	146.8184051513672
120.79959869384766	146.8183135986328
122.70572662353516	146.81820678710938
124.20149993896484	146.818115234375
126.5751724243164	146.81790161132812
127.94064331054688	146.81781005859375
129.3046875	146.8177032470703
130.42686462402344	146.81761169433594
131.81134033203125	146.81756591796875
133.91842651367188	146.81752014160156
135.73590087890625	146.81761169433594
137.396728515625	146.81768798828125
138.65406799316406	146.81776428222656
140.42625427246094	146.81793212890625
142.92066955566406	146.81822204589844
144.29891967773438	146.818359375
147.16744995117188	146.81857299804688
148.55621337890625	146.81858825683594
150.49005126953125	146.8185577392578
151.73236083984375	146.81849670410156
153.54425048828125	146.81837463378906
155.07254028320312	146.81817626953125
156.59437561035156	146.8179931640625
158.4109649658203	146.8177490234375
159.65122985839844	146.81761169433594
161.941650390625	146.81741333007812
164.06381225585938	146.81735229492188
166.3076934814453	146.8174285888672
167.564697265625	146.81752014160156
169.11282348632812	146.8177032470703
170.8988800048828	146.8179168701172
172.5807647705078	146.81814575195312
174.31480407714844	146.81837463378906
175.95237731933594	146.8185577392578
177.65687561035156	146.81869506835938
179.5902862548828	146.81874084472656
180.98297119140625	146.8186798095703
182.35903930664062	146.81858825683594
183.6076202392578	146.81845092773438
185.48085021972656	146.81822204589844
187.46578979492188	146.8179168701172
189.71881103515625	146.8175811767578
191.26315307617188	146.81736755371094
192.52793884277344	146.81723022460938
194.35606384277344	146.817138671875
196.30580139160156	146.81716918945312
197.70669555664062	146.8172607421875
199.11819458007812	146.81741333007812
200.5035858154297	146.817626953125
202.1639404296875	146.8179168701172
203.7268829345703	146.81820678710938
205.0110321044922	146.81845092773438
206.98126220703125	146.81875610351562
208.53753662109375	146.8188934326172
209.96395874023438	146.81895446777344
211.24075317382812	146.81893920898438
212.7864227294922	146.81883239746094
214.60122680664062	146.81858825683594
216.17247009277344	146.8183135986328
218.5237579345703	146.8177947998047
219.63003540039062	146.81753540039062
221.4669647216797	146.81716918945312
222.5986328125	146.81698608398438
223.74066162109375	146.8168487548828
225.31661987304688	146.81674194335938
226.47300720214844	146.81675720214844
228.03453063964844	146.81687927246094
229.30897521972656	146.8170623779297
231.8223419189453	146.81761169433594
233.3490447998047	146.81802368164062
235.45497131347656	146.818603515625
237.02630615234375	146.81898498535156
238.1593475341797	146.81922912597656
239.7423553466797	146.81944274902344
241.17379760742188	146.8195037841797
242.7486114501953	146.81944274902344
244.45721435546875	146.81919860839844
246.15858459472656	146.81881713867188
247.5615997314453	146.81842041015625
249.26193237304688	146.81790161132812
250.9550018310547	146.81736755371094
252.072021484375	146.81703186035156
253.3494873046875	146.8167266845703
